기준일자,표준코드,저수율,평년,평년대비,가뭄단계
2022-01-06,42170,85,85,100,정상
2022-01-07,42170,85,85,100,정상
2022-01-08,42170,85,85,100,정상
2022-01-09,42170,85,85,100,정상
2022-01-10,42170,85,85,100,정상
2022-01-11,42170,85,85,100,정상
2022-01-12,42170,85,85,100,정상
2022-01-13,42170,85,85,100,정상
2022-01-14,42170,85,85,100,정상
2022-01-15,42170,85,85,100,정상
2022-01-16,42170,85,85,100,정상
2022-01-17,42170,85,85,100,정상
2022-01-18,42170,85,84,101,정상
2022-01-19,42170,85,84,101,정상
2022-01-20,42170,85,84,101,정상
2022-01-21,42170,85,84,101,정상
2022-01-22,42170,85,84,101,정상
2022-01-23,42170,85,84,101,정상
2022-01-24,42170,85,84,101,정상
2022-01-25,42170,88,85,103,정상
2022-01-26,42170,88,85,103,정상
2022-01-27,42170,88,85,103,정상
2022-01-28,42170,88,85,103,정상
2022-01-29,42170,88,85,103,정상
2022-01-30,42170,88,85,103,정상
2022-01-31,42170,88,85,103,정상
2022-02-01,42170,88,85,103,정상
2022-02-02,42170,88,85,103,정상
2022-02-03,42170,88,85,103,정상
2022-02-04,42170,88,85,103,정상
2022-02-05,42170,88,85,103,정상
2022-02-06,42170,88,85,103,정상
2022-02-07,42170,88,85,103,정상
2022-02-08,42170,80,83,96,정상
2022-02-09,42170,80,83,96,정상
2022-02-10,42170,80,83,96,정상
2022-02-11,42170,80,83,96,정상
2022-02-12,42170,80,83,96,정상
2022-02-13,42170,80,83,96,정상
2022-02-14,42170,80,83,96,정상
2022-02-15,42170,80,80,100,정상
2022-02-16,42170,80,80,100,정상
2022-02-17,42170,80,80,100,정상
2022-02-18,42170,80,80,100,정상
2022-02-19,42170,80,80,100,정상
2022-02-20,42170,80,80,100,정상
2022-02-21,42170,80,80,100,정상
2022-02-22,42170,79,80,98,정상
2022-02-23,42170,79,80,98,정상
2022-02-24,42170,79,80,98,정상
2022-02-25,42170,79,80,98,정상
2022-02-26,42170,79,80,98,정상
2022-02-27,42170,79,80,98,정상
2022-02-28,42170,79,80,98,정상
2022-03-01,42170,79,80,98,정상
2022-03-02,42170,79,79,100,정상
2022-03-03,42170,79,79,100,정상
2022-03-04,42170,79,79,100,정상
2022-03-05,42170,79,79,100,정상
2022-03-06,42170,79,79,100,정상
2022-03-07,42170,79,79,100,정상
2022-03-08,42170,79,85,93,정상
2022-03-09,42170,79,85,93,정상
2022-03-10,42170,79,85,93,정상
2022-03-11,42170,79,85,93,정상
2022-03-12,42170,79,85,93,정상
2022-03-13,42170,79,85,93,정상
2022-03-14,42170,79,85,93,정상
2022-03-15,42170,87,85,102,정상
2022-03-16,42170,87,85,102,정상
2022-03-17,42170,87,85,102,정상
2022-03-18,42170,87,85,102,정상
2022-03-19,42170,87,85,102,정상
2022-03-20,42170,87,85,102,정상
2022-03-21,42170,87,85,102,정상
2022-03-22,42170,89,85,104,정상
2022-03-23,42170,89,85,104,정상
2022-03-24,42170,89,85,104,정상
2022-03-25,42170,89,85,104,정상
2022-03-26,42170,89,85,104,정상
2022-03-27,42170,89,85,104,정상
2022-03-28,42170,89,85,104,정상
2022-03-29,42170,88,85,103,정상
2022-03-30,42170,88,85,103,정상
2022-03-31,42170,88,85,103,정상
2022-04-01,42170,88,85,103,정상
2022-04-02,42170,88,85,103,정상
2022-04-03,42170,88,85,103,정상
2022-04-04,42170,88,85,103,정상
2022-04-05,42170,89,92,97,정상
2022-04-06,42170,89,92,97,정상
2022-04-07,42170,89,92,97,정상
2022-04-08,42170,89,92,97,정상
2022-04-09,42170,89,92,97,정상
2022-04-10,42170,89,92,97,정상
2022-04-11,42170,89,92,97,정상
2022-04-12,42170,85,88,97,정상
2022-04-13,42170,85,88,97,정상
2022-04-14,42170,85,88,97,정상
2022-04-15,42170,85,88,97,정상
2022-04-16,42170,85,88,97,정상
2022-04-17,42170,85,88,97,정상
2022-04-18,42170,85,88,97,정상
2022-04-19,42170,88,85,103,정상
2022-04-20,42170,88,85,103,정상
2022-04-21,42170,88,85,103,정상
2022-04-22,42170,88,85,103,정상
2022-04-23,42170,88,85,103,정상
2022-04-24,42170,88,85,103,정상
2022-04-25,42170,88,85,103,정상
2022-04-26,42170,87,89,98,정상
2022-04-27,42170,87,89,98,정상
2022-04-28,42170,87,89,98,정상
2022-04-29,42170,87,89,98,정상
2022-04-30,42170,87,89,98,정상
2022-05-01,42170,87,89,98,정상
2022-05-02,42170,87,89,98,정상
2022-05-03,42170,85,89,96,정상
2022-05-04,42170,85,89,96,정상
2022-05-05,42170,85,89,96,정상
2022-05-06,42170,85,89,96,정상
2022-05-07,42170,85,89,96,정상
2022-05-08,42170,85,89,96,정상
2022-05-09,42170,85,89,96,정상
2022-05-10,42170,85,85,100,정상
2022-05-11,42170,85,85,100,정상
2022-05-12,42170,85,85,100,정상
2022-05-13,42170,85,85,100,정상
2022-05-14,42170,85,85,100,정상
2022-05-15,42170,85,85,100,정상
2022-05-16,42170,85,85,100,정상
2022-05-17,42170,83,85,97,정상
2022-05-18,42170,83,85,97,정상
2022-05-19,42170,83,85,97,정상
2022-05-20,42170,83,85,97,정상
2022-05-21,42170,83,85,97,정상
2022-05-22,42170,83,85,97,정상
2022-05-23,42170,83,85,97,정상
2022-05-24,42170,80,85,94,정상
2022-05-25,42170,80,85,94,정상
2022-05-26,42170,80,85,94,정상
2022-05-27,42170,80,85,94,정상
2022-05-28,42170,80,85,94,정상
2022-05-29,42170,80,85,94,정상
2022-05-30,42170,80,85,94,정상
2022-05-31,42170,78,85,91,정상
2022-06-01,42170,78,85,91,정상
2022-06-02,42170,78,85,91,정상
2022-06-03,42170,78,85,91,정상
2022-06-04,42170,78,85,91,정상
2022-06-05,42170,78,85,91,정상
2022-06-06,42170,78,85,91,정상
2022-06-07,42170,88,85,103,정상
2022-06-08,42170,88,85,103,정상
2022-06-09,42170,88,85,103,정상
2022-06-10,42170,88,85,103,정상
2022-06-11,42170,88,85,103,정상
2022-06-12,42170,88,85,103,정상
2022-06-13,42170,88,85,103,정상
2022-06-14,42170,85,85,100,정상
2022-06-15,42170,85,85,100,정상
2022-06-16,42170,85,85,100,정상
2022-06-17,42170,85,85,100,정상
2022-06-18,42170,85,85,100,정상
2022-06-19,42170,85,85,100,정상
2022-06-20,42170,85,85,100,정상
2022-06-21,42170,80,85,94,정상
2022-06-22,42170,80,85,94,정상
2022-06-23,42170,80,85,94,정상
2022-06-24,42170,80,85,94,정상
2022-06-25,42170,80,85,94,정상
2022-06-26,42170,80,85,94,정상
2022-06-27,42170,85,85,100,정상
2022-06-28,42170,85,85,100,정상
2022-06-29,42170,85,85,100,정상
2022-06-30,42170,85,85,100,정상
2022-07-01,42170,85,85,100,정상
2022-07-02,42170,85,85,100,정상
2022-07-03,42170,85,85,100,정상
2022-07-04,42170,85,85,100,정상
2022-07-05,42170,80,80,100,정상
2022-07-06,42170,80,80,100,정상
2022-07-07,42170,80,80,100,정상
2022-07-08,42170,80,80,100,정상
2022-07-09,42170,80,80,100,정상
2022-07-10,42170,80,80,100,정상
2022-07-11,42170,80,80,100,정상
2022-07-12,42170,80,80,100,정상
2022-07-13,42170,80,80,100,정상
2022-07-14,42170,80,80,100,정상
2022-07-15,42170,80,80,100,정상
2022-07-16,42170,80,80,100,정상
2022-07-17,42170,80,80,100,정상
2022-07-18,42170,80,80,100,정상
2022-07-19,42170,80,80,100,정상
2022-07-20,42170,80,80,100,정상
2022-07-21,42170,80,80,100,정상
2022-07-22,42170,80,80,100,정상
2022-07-23,42170,80,80,100,정상
2022-07-24,42170,80,80,100,정상
2022-07-25,42170,80,80,100,정상
2022-07-26,42170,80,80,100,정상
2022-07-27,42170,80,80,100,정상
2022-07-28,42170,80,80,100,정상
2022-07-29,42170,80,80,100,정상
2022-07-30,42170,80,80,100,정상
2022-07-31,42170,80,80,100,정상
2022-08-01,42170,80,80,100,정상
2022-08-02,42170,80,82,98,정상
2022-08-03,42170,80,82,98,정상
2022-08-04,42170,80,82,98,정상
2022-08-05,42170,80,82,98,정상
2022-08-06,42170,80,82,98,정상
2022-08-07,42170,80,82,98,정상
2022-08-08,42170,80,82,98,정상
2022-08-09,42170,80,82,98,정상
2022-08-10,42170,80,82,98,정상
2022-08-11,42170,80,82,98,정상
2022-08-12,42170,80,82,98,정상
2022-08-13,42170,80,82,98,정상
2022-08-14,42170,80,82,98,정상
2022-08-15,42170,80,82,98,정상
2022-08-16,42170,80,80,100,정상
2022-08-17,42170,80,80,100,정상
2022-08-18,42170,80,80,100,정상
2022-08-19,42170,80,80,100,정상
2022-08-20,42170,80,80,100,정상
2022-08-21,42170,80,80,100,정상
2022-08-22,42170,80,80,100,정상
2022-08-23,42170,82,80,103,정상
2022-08-24,42170,82,80,103,정상
2022-08-25,42170,82,80,103,정상
2022-08-26,42170,82,80,103,정상
2022-08-27,42170,82,80,103,정상
2022-08-28,42170,82,80,103,정상
2022-08-29,42170,82,80,103,정상
2022-08-30,42170,81,80,102,정상
2022-08-31,42170,81,80,102,정상
2022-09-01,42170,81,80,102,정상
2022-09-02,42170,81,80,102,정상
2022-09-03,42170,81,80,102,정상
2022-09-04,42170,81,80,102,정상
2022-09-05,42170,81,80,102,정상
2022-09-06,42170,80,80,100,정상
2022-09-07,42170,80,80,100,정상
2022-09-08,42170,80,80,100,정상
2022-09-09,42170,80,80,100,정상
2022-09-10,42170,80,80,100,정상
2022-09-11,42170,80,80,100,정상
2022-09-12,42170,80,80,100,정상
2022-09-13,42170,25,80,32,심각
2022-09-14,42170,25,80,32,심각
2022-09-15,42170,25,80,32,심각
2022-09-16,42170,25,80,32,심각
2022-09-17,42170,25,80,32,심각
2022-09-18,42170,25,80,32,심각
2022-09-19,42170,25,80,32,심각
2022-09-20,42170,60,75,80,정상
2022-09-21,42170,60,75,80,정상
2022-09-22,42170,60,75,80,정상
2022-09-23,42170,60,75,80,정상
2022-09-24,42170,60,75,80,정상
2022-09-25,42170,60,75,80,정상
2022-09-26,42170,60,75,80,정상
2022-09-27,42170,65,80,82,정상
2022-09-28,42170,65,80,82,정상
2022-09-29,42170,65,80,82,정상
2022-09-30,42170,65,80,82,정상
2022-10-01,42170,65,80,82,정상
2022-10-02,42170,65,80,82,정상
2022-10-03,42170,65,80,82,정상
2022-10-04,42170,65,80,82,정상
2022-10-05,42170,80,80,100,정상
2022-10-06,42170,80,80,100,정상
2022-10-07,42170,80,80,100,정상
2022-10-08,42170,80,80,100,정상
2022-10-09,42170,80,80,100,정상
2022-10-10,42170,80,80,100,정상
2022-10-11,42170,80,80,100,정상
2022-10-12,42170,80,80,100,정상
2022-10-13,42170,75,80,94,정상
2022-10-14,42170,75,80,94,정상
2022-10-15,42170,75,80,94,정상
2022-10-16,42170,75,80,94,정상
2022-10-17,42170,75,80,94,정상
2022-10-18,42170,75,80,94,정상
2022-10-19,42170,75,80,94,정상
2022-10-20,42170,75,80,94,정상
2022-10-21,42170,75,80,94,정상
2022-10-22,42170,75,80,94,정상
2022-10-23,42170,75,80,94,정상
2022-10-24,42170,75,80,94,정상
2022-10-25,42170,76,78,98,정상
2022-10-26,42170,76,78,98,정상
2022-10-27,42170,76,78,98,정상
2022-10-28,42170,76,78,98,정상
2022-10-29,42170,76,78,98,정상
2022-10-30,42170,76,78,98,정상
2022-10-31,42170,76,78,98,정상
2022-11-01,42170,70,78,90,정상
2022-11-02,42170,70,78,90,정상
2022-11-03,42170,70,78,90,정상
2022-11-04,42170,70,78,90,정상
2022-11-05,42170,70,78,90,정상
2022-11-06,42170,70,78,90,정상
2022-11-07,42170,70,78,90,정상
2022-11-08,42170,70,78,90,정상
2022-11-09,42170,70,78,90,정상
2022-11-10,42170,70,78,90,정상
2022-11-11,42170,70,78,90,정상
2022-11-12,42170,70,78,90,정상
2022-11-13,42170,70,78,90,정상
2022-11-14,42170,70,78,90,정상
2022-11-15,42170,70,70,100,정상
2022-11-16,42170,70,70,100,정상
2022-11-17,42170,70,70,100,정상
2022-11-18,42170,70,70,100,정상
2022-11-19,42170,70,70,100,정상
2022-11-20,42170,70,70,100,정상
2022-11-21,42170,70,70,100,정상
2022-11-22,42170,67,70,96,정상
2022-11-23,42170,67,70,96,정상
2022-11-24,42170,67,70,96,정상
2022-11-25,42170,67,70,96,정상
2022-11-26,42170,67,70,96,정상
2022-11-27,42170,67,70,96,정상
2022-11-28,42170,67,70,96,정상
2022-11-29,42170,70,75,94,정상
2022-11-30,42170,70,75,94,정상
2022-12-01,42170,70,75,94,정상
2022-12-02,42170,70,75,94,정상
2022-12-03,42170,70,75,94,정상
2022-12-04,42170,70,75,94,정상
2022-12-05,42170,72,70,103,정상
2022-12-06,42170,72,70,103,정상
2022-12-07,42170,72,70,103,정상
2022-12-08,42170,72,70,103,정상
2022-12-09,42170,72,70,103,정상
2022-12-10,42170,72,70,103,정상
2022-12-11,42170,72,70,103,정상
2022-12-12,42170,72,70,103,정상
2022-12-13,42170,72,70,103,정상
2022-12-14,42170,72,70,103,정상
2022-12-15,42170,72,70,103,정상
2022-12-16,42170,72,70,103,정상
2022-12-17,42170,72,70,103,정상
2022-12-18,42170,72,70,103,정상
2022-12-19,42170,72,70,103,정상
2022-12-20,42170,72,70,103,정상
2022-12-21,42170,72,70,103,정상
2022-12-22,42170,72,70,103,정상
2022-12-23,42170,72,70,103,정상
2022-12-24,42170,72,70,103,정상
2022-12-25,42170,72,70,103,정상
2022-12-26,42170,72,70,103,정상
2022-12-27,42170,70,70,100,정상
2022-12-28,42170,70,70,100,정상
2022-12-29,42170,70,70,100,정상
2022-12-30,42170,70,70,100,정상
2022-12-31,42170,70,70,100,정상
2022-01-01,42230,100,92,109,정상
2022-01-02,42230,100,92,109,정상
2022-01-03,42230,100,92,109,정상
2022-01-04,42230,100,92,109,정상
2022-01-05,42230,100,93,109,정상
2022-01-06,42230,100,93,109,정상
2022-01-07,42230,100,93,109,정상
2022-01-08,42230,100,93,109,정상
2022-01-09,42230,100,93,109,정상
2022-01-10,42230,100,92,109,정상
2022-01-11,42230,100,92,109,정상
2022-01-12,42230,100,92,109,정상
2022-01-13,42230,100,93,109,정상
2022-01-14,42230,100,93,109,정상
2022-01-15,42230,100,93,109,정상
2022-01-16,42230,100,93,109,정상
2022-01-17,42230,100,93,108,정상
2022-01-18,42230,100,93,108,정상
2022-01-19,42230,100,93,108,정상
2022-01-20,42230,100,93,108,정상
2022-01-21,42230,100,93,108,정상
2022-01-22,42230,100,93,108,정상
2022-01-23,42230,100,93,108,정상
2022-01-24,42230,100,93,108,정상
2022-01-25,42230,100,93,108,정상
2022-01-26,42230,100,93,108,정상
2022-01-27,42230,100,94,108,정상
2022-01-28,42230,100,94,108,정상
2022-01-29,42230,100,94,108,정상
2022-01-30,42230,100,94,108,정상
2022-01-31,42230,100,94,108,정상
2022-02-01,42230,100,94,107,정상
2022-02-02,42230,100,94,107,정상
2022-02-03,42230,100,94,107,정상
2022-02-04,42230,100,94,107,정상
2022-02-05,42230,100,94,107,정상
2022-02-06,42230,100,94,107,정상
2022-02-07,42230,100,94,107,정상
2022-02-08,42230,100,94,107,정상
2022-02-09,42230,100,94,107,정상
2022-02-10,42230,100,94,107,정상
2022-02-11,42230,100,95,106,정상
2022-02-12,42230,100,95,106,정상
2022-02-13,42230,100,95,106,정상
2022-02-14,42230,100,95,106,정상
2022-02-15,42230,100,95,106,정상
2022-02-16,42230,100,95,106,정상
2022-02-17,42230,100,95,106,정상
2022-02-18,42230,100,95,106,정상
2022-02-19,42230,100,95,106,정상
2022-02-20,42230,100,95,106,정상
2022-02-21,42230,100,95,106,정상
2022-02-22,42230,100,95,106,정상
2022-02-23,42230,100,95,106,정상
2022-02-24,42230,100,95,105,정상
2022-02-25,42230,100,95,105,정상
2022-02-26,42230,100,96,105,정상
2022-02-27,42230,100,96,105,정상
2022-02-28,42230,100,96,105,정상
2022-03-01,42230,100,96,105,정상
2022-03-02,42230,100,96,105,정상
2022-03-03,42230,100,96,105,정상
2022-03-04,42230,100,96,104,정상
2022-03-05,42230,100,96,104,정상
2022-03-06,42230,100,97,104,정상
2022-03-07,42230,99,97,103,정상
2022-03-08,42230,99,97,103,정상
2022-03-09,42230,99,97,103,정상
2022-03-10,42230,99,97,102,정상
2022-03-11,42230,99,97,102,정상
2022-03-12,42230,99,97,102,정상
2022-03-13,42230,99,97,102,정상
2022-03-14,42230,100,97,103,정상
2022-03-15,42230,100,98,103,정상
2022-03-16,42230,100,98,103,정상
2022-03-17,42230,100,98,103,정상
2022-03-18,42230,100,98,103,정상
2022-03-19,42230,100,98,102,정상
2022-03-20,42230,100,98,102,정상
2022-03-21,42230,100,98,102,정상
2022-03-22,42230,100,98,102,정상
2022-03-23,42230,100,98,102,정상
2022-03-24,42230,100,98,102,정상
2022-03-25,42230,100,98,102,정상
2022-03-26,42230,100,98,102,정상
2022-03-27,42230,100,98,102,정상
2022-03-28,42230,100,98,102,정상
2022-03-29,42230,100,99,102,정상
2022-03-30,42230,100,99,102,정상
2022-03-31,42230,100,99,102,정상
2022-04-01,42230,100,99,102,정상
2022-04-02,42230,100,99,102,정상
2022-04-03,42230,100,99,102,정상
2022-04-04,42230,100,99,102,정상
2022-04-05,42230,100,99,102,정상
2022-04-06,42230,100,99,102,정상
2022-04-07,42230,100,99,102,정상
2022-04-08,42230,100,99,102,정상
2022-04-09,42230,100,99,102,정상
2022-04-10,42230,100,99,102,정상
2022-04-11,42230,100,99,102,정상
2022-04-12,42230,100,99,102,정상
2022-04-13,42230,100,99,102,정상
2022-04-14,42230,100,99,102,정상
2022-04-15,42230,100,99,102,정상
2022-04-16,42230,100,99,102,정상
2022-04-17,42230,100,99,102,정상
2022-04-18,42230,100,99,102,정상
2022-04-19,42230,100,99,101,정상
2022-04-20,42230,100,99,101,정상
2022-04-21,42230,100,99,101,정상
2022-04-22,42230,100,99,101,정상
2022-04-23,42230,100,99,101,정상
2022-04-24,42230,100,99,101,정상
2022-04-25,42230,99,99,100,정상
2022-04-26,42230,98,99,99,정상
2022-04-27,42230,97,99,99,정상
2022-04-28,42230,97,99,99,정상
2022-04-29,42230,97,98,99,정상
2022-04-30,42230,97,98,99,정상
2022-05-01,42230,97,98,100,정상
2022-05-02,42230,99,98,101,정상
2022-05-03,42230,99,98,102,정상
2022-05-04,42230,99,98,101,정상
2022-05-05,42230,99,98,101,정상
2022-05-06,42230,99,98,101,정상
2022-05-07,42230,99,98,101,정상
2022-05-08,42230,99,98,101,정상
2022-05-09,42230,92,97,95,정상
2022-05-10,42230,90,97,94,정상
2022-05-11,42230,89,96,93,정상
2022-05-12,42230,87,96,92,정상
2022-05-13,42230,86,95,90,정상
2022-05-14,42230,86,95,91,정상
2022-05-15,42230,86,95,91,정상
2022-05-16,42230,81,94,86,정상
2022-05-17,42230,79,93,85,정상
2022-05-18,42230,77,93,84,정상
2022-05-19,42230,77,93,83,정상
2022-05-20,42230,75,92,82,정상
2022-05-21,42230,75,90,83,정상
2022-05-22,42230,75,90,84,정상
2022-05-23,42230,68,89,77,정상
2022-05-24,42230,66,89,75,정상
2022-05-25,42230,64,88,73,정상
2022-05-26,42230,62,88,71,정상
2022-05-27,42230,60,87,69,관심
2022-05-28,42230,60,86,70,관심
2022-05-29,42230,60,85,70,관심
2022-05-30,42230,54,85,64,관심
2022-05-31,42230,52,84,62,관심
2022-06-01,42230,52,82,63,관심
2022-06-02,42230,48,81,59,주의
2022-06-03,42230,46,81,58,주의
2022-06-04,42230,46,80,58,주의
2022-06-05,42230,46,80,59,주의
2022-06-06,42230,46,79,58,주의
2022-06-07,42230,54,79,69,관심
2022-06-08,42230,63,79,81,정상
2022-06-09,42230,68,78,88,정상
2022-06-10,42230,71,78,92,정상
2022-06-11,42230,71,76,93,정상
2022-06-12,42230,71,76,93,정상
2022-06-13,42230,72,76,95,정상
2022-06-14,42230,71,75,95,정상
2022-06-15,42230,73,75,98,정상
2022-06-16,42230,75,75,101,정상
2022-06-17,42230,77,75,104,정상
2022-06-18,42230,77,74,104,정상
2022-06-19,42230,77,74,104,정상
2022-06-20,42230,76,74,102,정상
2022-06-21,42230,74,75,100,정상
2022-06-22,42230,72,74,98,정상
2022-06-23,42230,70,74,95,정상
2022-06-24,42230,68,74,92,정상
2022-06-25,42230,68,75,91,정상
2022-06-26,42230,68,75,90,정상
2022-06-27,42230,62,76,82,정상
2022-06-28,42230,61,76,80,정상
2022-06-29,42230,60,76,79,정상
2022-06-30,42230,59,77,77,정상
2022-07-01,42230,59,78,75,정상
2022-07-02,42230,59,79,74,정상
2022-07-03,42230,59,80,73,정상
2022-07-04,42230,55,82,68,관심
2022-07-05,42230,54,83,65,관심
2022-07-06,42230,52,84,62,관심
2022-07-07,42230,50,85,60,주의
2022-07-08,42230,49,85,58,주의
2022-07-09,42230,49,86,57,주의
2022-07-10,42230,49,86,57,주의
2022-07-11,42230,46,87,54,주의
2022-07-12,42230,49,87,57,주의
2022-07-13,42230,50,87,58,주의
2022-07-14,42230,55,88,63,관심
2022-07-15,42230,60,88,68,관심
2022-07-16,42230,60,89,68,관심
2022-07-17,42230,60,89,67,관심
2022-07-18,42230,60,90,67,관심
2022-07-19,42230,59,90,67,관심
2022-07-20,42230,58,90,65,관심
2022-07-21,42230,58,90,65,관심
2022-07-22,42230,58,91,64,관심
2022-07-23,42230,58,90,64,관심
2022-07-24,42230,58,91,64,관심
2022-07-25,42230,65,91,72,정상
2022-07-26,42230,68,91,75,정상
2022-07-27,42230,69,91,76,정상
2022-07-28,42230,68,91,76,정상
2022-07-29,42230,67,91,75,정상
2022-07-30,42230,67,90,75,정상
2022-07-31,42230,67,90,75,정상
2022-08-01,42230,64,90,71,정상
2022-08-02,42230,63,90,70,관심
2022-08-03,42230,62,89,69,관심
2022-08-04,42230,61,89,69,관심
2022-08-05,42230,60,89,68,관심
2022-08-06,42230,60,89,68,관심
2022-08-07,42230,60,89,68,관심
2022-08-08,42230,56,89,64,관심
2022-08-09,42230,57,89,64,관심
2022-08-10,42230,63,89,70,관심
2022-08-11,42230,74,89,84,정상
2022-08-12,42230,91,89,103,정상
2022-08-13,42230,91,90,102,정상
2022-08-14,42230,91,90,102,정상
2022-08-15,42230,91,90,101,정상
2022-08-16,42230,100,91,111,정상
2022-08-17,42230,99,91,109,정상
2022-08-18,42230,98,92,107,정상
2022-08-19,42230,96,92,104,정상
2022-08-20,42230,96,93,104,정상
2022-08-21,42230,96,94,103,정상
2022-08-22,42230,81,94,86,정상
2022-08-23,42230,78,94,83,정상
2022-08-24,42230,75,94,80,정상
2022-08-25,42230,72,95,76,정상
2022-08-26,42230,69,95,73,정상
2022-08-27,42230,69,96,72,정상
