"표준코드","시설명","소재지","착공년도","준공년도","종별","구분","유역면적","홍수면적","만수면적","수혜면적","한발빈도","홍수빈도","제체형식","제체체적","제체길이","제체높이","총저수량","유효저수량","사수량","취수형식","홍수위","만수위","사수위"
"4775010127","김천","경상북도 청송군 안덕면 복리","1943-01-01","1944-12-30","2","보조수원","53","1","1","17","3","50","필댐(죤형)","10800","60","10","17","16","1","사통형","317","317","311"
"4775010128","감포","경상북도 청송군 안덕면 성재리","1943-01-01","1945-12-31","2","보조수원","42","0","0","1","5","100","필댐(죤형)","8400","75","8","11","10","1","사통형","324","323","318"
"4775010129","덕재","경상북도 청송군 안덕면 덕성리","1943-01-01","1945-01-01","2","보조수원","76","1","1","5","5","100","필댐(죤형)","79","77","7","23","21","2","사통형","317","317","313"
"4775010130","송림","경상북도 청송군 안덕면 덕성리","1943-01-01","1945-01-01","2","보조수원","23","1","1","8","5","100","필댐(죤형)","151","68","9","29","27","2","사통형","316","316","314"
"4775010131","덕성","경상북도 청송군 안덕면 덕성리","1943-01-01","1945-01-01","2","보조수원","56","0","0","5","10","100","필댐(죤형)","170","40","10","6","5","1","사통형","303","302","296"
"4775010132","금평(공평)","경상북도 청송군 안덕면 성재리","1943-01-01","1945-01-01","2","보조수원","41","0","0","1","10","100","필댐(죤형)","59000","38","8","6","5","1","사통형","323","322","316"
"4775010133","은평","경상북도 청송군 안덕면 성재리","1943-01-01","1945-01-01","2","보조수원","191","1","1","1","5","100","필댐(죤형)","40","73","7","22","20","2","사통형","350","350","345"
"4775010134","용담","경상북도 청송군 안덕면 성재리","1943-01-01","1945-01-01","2","보조수원","18","1","1","6","3","100","필댐(죤형)","72","43","6","7","6","1","사통형","330","329","325"
"4775010153","오누이하","경상북도 청송군 진보면 진안리","1943-01-01","1945-01-01","2","보조수원","9","1","1","2","7","100","필댐(죤형)","53","451","5","13","9","4","사통형","198","198","196"
"4775010154","오누이상","경상북도 청송군 진보면 진안리","1943-01-01","1945-01-01","2","보조수원","9","1","1","2","7","100","필댐(죤형)","20","113","5","13","12","1","사통형","202","201","199"
"4775010157","조항","경상북도 청송군 진보면 진안리","1943-01-01","1944-10-20","2","보조수원","10","1","1","2","7","100","필댐(죤형)","16","77","4","10","9","1","사통형","213","212","210"
"4775010168","광덕","경상북도 청송군 진보면 광덕리","1943-01-01","1945-01-01","2","보조수원","50","3","3","2","5","100","필댐(죤형)","38188","125","13","64","64","0","사통형","182","181","175"
"4775010170","각산","경상북도 청송군 진보면 각산리","1986-01-01","1987-12-31","2","보조수원","285","6","5","5","10","200","필댐(죤형)","82246","170","17","97","97","0","사통형","215","213","201"
"4775010176","고현","경상북도 청송군 진보면 고현리","1953-01-01","1959-12-31","1","주수원","3500","37","36","181","10","200","필댐(죤형)","630493","195","14","2123","2068","55","사통형","211","211","202"
"4775010179","대원상","경상북도 청송군 진보면 신촌리","1943-01-01","1945-01-01","2","보조수원","15","3","3","3","3","100","필댐(죤형)","32","210","4","20","19","1","사통형","256","256","251"
"4775010180","대원하","경상북도 청송군 진보면 신촌리","1943-01-01","1945-01-01","2","보조수원","8","1","1","1","5","100","필댐(죤형)","48","94","5","15","14","1","사통형","251","250","247"
"4775010181","배골","경상북도 청송군 진보면 신촌리","1943-01-01","1945-01-01","2","보조수원","8","0","0","1","5","100","필댐(죤형)","32","33","4","8","7","1","사통형","241","240","238"
"4775010183","갈평","경상북도 청송군 진보면 괴정리","1967-01-01","1971-12-31","1","주수원","743","19","18","121","10","200","필댐(죤형)","486127","251","44","2057","1963","94","취수탑형","332","331","307"
"4775010184","대맥이","경상북도 영양군 영양읍 상원리","1943-01-01","1945-01-01","2","보조수원","15","0","0","1","5","100","필댐(죤형)","9","83","4","1","1","0","사통형","248","248","246"
"4775010185","분티골","경상북도 영양군 석보면 택전리","1943-01-01","1945-01-01","2","보조수원","43","0","0","3","10","100","필댐(죤형)","48","55","5","8","7","1","사통형","252","251","248"
"4775010186","가창상","경상북도 청송군 파천면 중평리","1953-03-14","1954-12-30","2","보조수원","38","0","0","1","10","50","필댐(죤형)","2970","45","6","5","5","0","사통형","234","233","210"
"4775010187","가창하","경상북도 청송군 파천면 중평리","1953-03-10","1954-12-31","2","보조수원","38","0","0","1","10","50","필댐(죤형)","2310","66","7","10","10","0","사통형","226","225","219"
"4775010188","진안","경상북도 청송군 진보면 진안리","2007-12-25","2010-12-31","2","보조수원","32","3","3","113","10","200","필댐(균일형)","162000","140","31","284","279","5","사통형","240","239","222"
"4776010005","연지","경상북도 영양군 영양읍 삼지리","1943-01-01","1945-01-01","2","보조수원","40","3","3","10","7","100","필댐(죤형)","76","155","6","40","38","2","사통형","243","242","240"
"4776010006","내원당","경상북도 영양군 영양읍 하원리","1943-01-01","1945-01-01","2","보조수원","14","3","3","2","7","100","필댐(죤형)","99","200","8","7","6","1","사통형","244","243","240"
"4776010014","탑구","경상북도 영양군 입암면 신구리","1943-01-01","1945-01-01","2","보조수원","15","1","1","1","10","100","필댐(죤형)","29","203","4","15","14","1","사통형","210","209","208"
"4776010024","파대","경상북도 영양군 영양읍 삼지리","1943-01-01","1944-12-30","2","보조수원","72","9","8","1","10","100","필댐(죤형)","60","120","5","25","23","2","사통형","227","226","223"
"4776010027","왕산","경상북도 영양군 입암면 노달리","1943-01-01","1945-01-20","2","보조수원","40","1","1","1","10","100","필댐(죤형)","66","120","6","4","4","0","사통형","209","208","206"
"4776010028","대평","경상북도 영양군 석보면 지경리","1943-01-01","1945-01-01","2","보조수원","10","1","1","2","10","100","필댐(죤형)","39","118","5","2","2","0","사통형","201","200","198"
"4776010029","목곡","경상북도 영양군 입암면 방전리","1949-01-01","1951-01-01","2","보조수원","10","1","1","2","7","100","필댐(죤형)","140","56","9","13","12","1","사통형","198","198","194"
"4776010030","연안골","경상북도 영양군 입암면 병옥리","1943-01-01","1945-01-01","2","보조수원","138","1","1","7","5","100","필댐(죤형)","186","58","11","19","18","1","사통형","200","198","192"
"4776010031","흥구","경상북도 영양군 입암면 흥구리","1943-01-01","1944-12-30","2","보조수원","35","1","1","1","10","100","필댐(죤형)","407","96","16","30","28","2","사통형","197","197","190"
"4776010038","저연","경상북도 영양군 입암면 연당리","1958-01-01","1960-01-01","2","보조수원","41","1","1","1","10","100","필댐(죤형)","229","40","11","28","26","2","사통형","220","219","215"
"4776010039","저동상","경상북도 영양군 청기면 저리","1956-01-01","1960-01-01","2","주수원","160","2","2","10","10","100","필댐(죤형)","327","118","14","112","106","6","사통형","236","236","226"
"4776010040","저동하","경상북도 영양군 청기면 저리","1991-01-01","1994-01-01","2","보조수원","205","2","2","11","10","200","필댐(죤형)","306","98","13","104","98","6","사통형","224","223","218"
"4776010074","오기","경상북도 영양군 수비면 오기리","1957-01-01","1961-01-01","1","주수원","567","14","13","52","7","200","필댐(죤형)","363","220","13","412","391","21","사통형","429","428","419"
"4776010077","마우","경상북도 영양군 석보면 원리리","1949-01-01","1951-01-01","2","보조수원","11","1","1","3","10","100","필댐(죤형)","88","62","7","1","1","0","사통형","190","189","185"
"4776010082","아랫골","경상북도 영양군 석보면 택전리","1943-01-01","1945-01-01","2","보조수원","35","0","0","3","5","100","필댐(죤형)","48","27","5","1","1","0","사통형","242","242","239"
"4776010083","텃골","경상북도 영양군 석보면 택전리","1943-01-01","1944-10-20","2","보조수원","35","0","0","3","10","100","필댐(죤형)","35","40","5","4","4","0","사통형","246","245","243"
"4776010084","신평","경상북도 영양군 석보면 신평리","1943-01-01","1945-01-01","2","보조수원","4","0","0","3","10","100","필댐(죤형)","48","40","5","3","3","0","사통형","241","240","238"
"4776010088","용골","경상북도 영양군 석보면 택전리","1943-01-01","1945-01-01","2","보조수원","25","0","0","4","5","100","필댐(죤형)","48","45","5","5","5","0","사통형","259","258","256"
"4776010089","화매","경상북도 영양군 석보면 화매리","1990-12-27","1997-12-30","1","주수원","480","18","16","219","10","200","필댐(죤형)","446000","256","42","2090","1959","131","취수탑형","296","295","262"
"4776010097","파장","경상북도 영양군 입암면 산해리","1943-01-01","1944-12-30","2","보조수원","40","1","1","2","7","100","필댐(죤형)","48","200","5","2","2","0","사통형","197","197","195"
"4776010098","도곡","경상북도 영양군 일월면 도곡리","1996-05-14","2004-12-31","1","주수원","740","14","13","190","10","200","필댐(죤형)","266123","207","34","1191","1050","141","취수탑형","369","367","350"
"4776010177","청기","경상북도 영양군 청기면 당리","2000-12-15","2015-12-31","1","주수원","965","18","17","250","10","200","필댐(코어형)","461","171","44","2707","2477","230","취수탑형","490","489","460"
"4776010178","수비","경상북도 영양군 수비면 계리","2003-11-11","2016-04-30","1","주수원","990","13","12","238","10","200","필댐(죤형)","378230","215","38","1540","1502","39","취수탑형","461","459","437"
"4776010180","홍소","경상북도 영양군 석보면 홍계리","2011-01-03","2019-12-31","1","주수원","568","12","11","","10","200","필댐(죤형)","","177","34","1234","1210","24","취수탑형","302","301","278"
"4777010035","화전","경상북도 영덕군 강구면 화전리","1958-01-01","1963-01-01","2","주수원","200","3","2","40","10","200","필댐(죤형)","69400","111","17","168","159","9","사통형","74","73","60"
"4777010044","천율","경상북도 영덕군 남정면 회리","1945-01-01","1945-12-30","2","보조수원","125","1","1","5","10","200","필댐(죤형)","23000","108","10","69","65","4","사통형","97","96","89"
"4777010045","가지밭골","경상북도 영덕군 남정면 회리","1945-01-01","1947-12-30","2","보조수원","50","1","1","5","10","200","필댐(죤형)","3500","65","6","13","12","1","사통형","104","103","100"
"4777010046","회동","경상북도 영덕군 남정면 회리","1970-01-01","1975-01-01","1","주수원","710","5","4","81","10","200","필댐(죤형)","204000","288","17","368","345","23","사통형","139","138","124"
"4777010047","꼬부랑","경상북도 영덕군 남정면 양성리","1944-01-01","1945-01-01","2","보조수원","30","1","1","0","10","200","필댐(죤형)","759","46","3","1","1","0","기타","14","13","10"
"4777010048","양성","경상북도 영덕군 남정면 양성리","1968-01-01","1970-01-01","2","주수원","303","4","4","25","10","200","필댐(죤형)","51000","95","17","275","168","107","사통형","60","59","47"
"4777010053","사암","경상북도 영덕군 남정면 사암리","1970-01-01","1972-01-01","2","주수원","100","2","2","12","10","200","필댐(죤형)","6500","49","9","63","61","2","사통형","99","98","91"
"4777010054","도천","경상북도 영덕군 남정면 도천리","1940-12-20","1942-03-31","1","주수원","1380","20","17","257","10","200","필댐(죤형)","79810","121","17","1100","1052","48","사통형","58","56","46"
"4777010056","독곡","경상북도 영덕군 남정면 우곡리","1943-01-01","1945-01-01","2","주수원","12","2","1","4","10","200","필댐(죤형)","7014","26","12","6","6","0","사통형","69","68","62"
"4777010057","대곡","경상북도 영덕군 남정면 우곡리","1968-01-01","1970-01-01","2","주수원","149","1","1","14","10","200","필댐(죤형)","17810","50","13","76","76","0","사통형","114","113","106"
"4777010062","남정","경상북도 영덕군 남정면 남정리","1958-01-01","1964-01-01","2","주수원","900","7","7","49","10","200","필댐(죤형)","32203","70","14","276","244","32","사통형","54","53","46"
"4777010064","부흥","경상북도 영덕군 남정면 부흥리","1943-12-02","1945-01-01","2","보조수원","55","1","0","0","10","200","필댐(죤형)","1800","56","4","1","1","0","기타","23","22","18"
"4777010072","용전","경상북도 영덕군 달산면 용전리","1994-01-01","1998-01-01","2","보조수원","181","3","3","35","10","200","필댐(죤형)","101000","100","23","241","230","11","사통형","157","156","141"
"4777010074","봉산","경상북도 영덕군 달산면 봉산리","1965-01-01","1969-01-01","1","주수원","410","7","6","84","10","200","필댐(죤형)","113197","104","22","478","438","40","사통형","154","153","141"
"4777010102","묘곡","경상북도 영덕군 영해면 묘곡리","1997-12-31","2013-12-31","1","주수원","3530","81","76","1051","10","200","필댐(죤형)","243228","430","27","8671","8441","230","취수탑형","53","52","33"
"4777010104","병곡","경상북도 영덕군 병곡면 병곡리","1944-01-07","1945-01-01","2","보조수원","50","1","1","0","10","200","필댐(죤형)","2100","80","3","1","1","0","기타","15","14","11"
"4777010108","백록","경상북도 영덕군 병곡면 영리","1969-01-01","1970-01-01","1","주수원","469","8","8","110","10","200","필댐(죤형)","80800","85","25","630","625","5","사통형","90","89","79"
"4777010109","영동","경상북도 영덕군 병곡면 영리","1983-01-01","1988-01-01","1","보조수원","335","5","5","80","10","200","필댐(죤형)","114000","90","26","409","387","22","사통형","86","85","69"
"4777010117","각리","경상북도 영덕군 병곡면 각리리","1981-01-02","1982-01-01","2","보조수원","210","2","2","30","10","200","필댐(죤형)","48727","89","15","171","152","19","사통형","34","33","23"
"4777010124","수동","경상북도 영덕군 창수면 수리","1971-02-24","1975-12-31","1","주수원","625","6","5","121","10","200","필댐(죤형)","339000","153","23","434","433","1","사통형","173","171","159"
"4777010126","보림","경상북도 영덕군 창수면 백청리","1970-01-01","1975-12-31","2","주수원","630","4","4","85","10","200","필댐(죤형)","50291","69","22","261","236","25","사통형","219","217","202"
"4777010127","기사","경상북도 영덕군 지품면 기사리","1992-01-01","2001-01-01","1","주수원","450","10","10","151","10","200","필댐(죤형)","256394","169","38","1400","1242","158","사통형","380","379","353"
"4777010237","대곡","경상북도 영덕군 축산면 대곡리","1997-12-31","2013-12-31","1","주수원","420","11","10","153","10","200","필댐(죤형)","263793","178","36","1332","1301","30","취수탑형","145","144","113"
"4777010238","칠성","경상북도 영덕군 축산면 칠성리","1997-12-31","2013-12-31","1","주수원","418","11","11","160","10","200","필댐(죤형)","488032","264","41","1439","1212","227","취수탑형","157","155","135"
"4777010239","창수","경상북도 영덕군 창수면 창수리","1997-10-23","2013-12-31","1","주수원","280","11","11","140","10","200","필댐(죤형)","348307","204","37","1288","1116","172","취수탑형","284","283","264"
